,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2019
191,Nélson Semedo,Nélson Semedo,25,177,67,Portugal,FC Barcelona,82,87,Right,2,3,4,Medium/High,Lean,"#Speedster, #Acrobat",RB,,2017-07-14,RB,92.0,57.0,81.0,77.0,75.0,,,,,,,Early Crosser,76,50,58,76,42,80,61,30,65,80,91,92,88,82,82,74,80,91,65,60,81,81,72,62,38,79,77,81,80,16,12,10,14,12,45.6
192,D. Rugani,Daniele Rugani,24,190,84,Italy,Juventus,82,86,Right,2,3,2,Low/Medium,Lean,,RES,,2015-02-04,,64.0,39.0,64.0,85.0,74.0,,,,,,,"Diver, Long Passer (CPU AI Only)",40,33,84,69,35,64,45,25,65,65,61,66,61,78,55,58,83,67,78,39,72,86,28,50,36,70,86,86,82,5,10,5,5,5,25.08
193,A. Correa,Ángel Correa,24,171,68,Argentina,Atlético Madrid,82,86,Right,1,4,4,High/Medium,Normal,"#Dribbler, #Acrobat",SUB,,2014-12-13,,83.0,80.0,86.0,54.0,65.0,,,,,,,"Selfish, Crowd Favourite",74,82,67,77,79,87,82,65,65,87,87,80,87,82,81,80,48,74,64,83,58,48,83,80,55,74,58,53,44,13,10,9,8,16,39.9
194,Iñaki Williams,Iñaki Williams,25,186,79,Spain,Athletic Club de Bilbao,82,86,Right,2,2,4,High/High,Normal,#Speedster,RW,,2012-08-01,,94.0,80.0,80.0,41.0,82.0,,,,,,,"Early Crosser, Speed Dribbler (CPU AI Only), Giant Throw-in, Outside Foot Shot",78,83,71,74,74,83,76,53,66,77,93,95,80,80,64,85,88,82,85,73,73,21,84,73,64,78,52,38,31,14,15,14,10,13,45.6
195,Gelson Martins,Gelson Martins,24,173,74,Portugal,AS Monaco,82,86,Right,3,3,5,High/Medium,Lean,"#Speedster, #Dribbler, #Acrobat",RM,,2019-07-01,,95.0,71.0,86.0,47.0,61.0,,,,,,,"Selfish, Early Crosser, Speed Dribbler (CPU AI Only), Crowd Favourite",80,70,51,76,74,87,82,60,55,81,95,95,95,81,92,72,65,86,48,69,60,43,79,78,66,82,54,46,36,12,9,7,6,9,31.92
196,K. Demirbay,Kerem Demirbay,25,182,72,Germany,Bayer 04 Leverkusen,82,85,Left,2,4,4,Medium/Medium,Lean,#Dribbler,LF,,2019-07-01,,67.0,74.0,84.0,64.0,70.0,,,,,,,"Selfish, Argues with Officials, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",72,74,46,85,59,86,85,81,82,85,67,67,78,84,78,77,71,77,67,77,69,71,78,86,70,84,72,59,54,14,15,11,14,14,32.49
197,Suso,Suso,25,176,70,Spain,Milan,82,84,Left,3,3,4,High/Medium,Normal,#Dribbler,RS,,2015-01-17,,78.0,76.0,87.0,33.0,53.0,,,,,,,"Beat Offside Trap, Argues with Officials, Crowd Favourite",84,70,50,86,72,88,87,80,75,89,82,74,86,78,84,78,50,75,55,87,23,20,76,83,72,76,50,23,18,15,15,9,8,9,44.84
198,A. Rüdiger,Antonio Rüdiger,26,190,85,Germany,Chelsea,82,84,Right,2,3,2,Medium/High,Lean,,SUB,,2017-07-09,SUB,72.0,43.0,63.0,82.0,78.0,,,,,,,Leadership,68,32,81,75,34,60,35,56,72,69,66,76,57,82,50,72,75,61,82,44,88,80,39,57,40,72,82,85,82,14,15,10,12,8,57.0
199,Ricardo Pereira,Ricardo Pereira,25,175,70,Portugal,Leicester City,82,84,Right,3,4,3,High/High,Lean,,RB,,2018-06-09,,86.0,64.0,81.0,79.0,73.0,,,,,,,"Dives Into Tackles (CPU AI Only), Early Crosser",79,62,64,80,56,82,78,45,78,81,85,86,79,81,77,73,75,85,66,62,75,81,74,76,60,81,78,83,78,16,12,15,11,11,31.35
200,N. Tagliafico,Nicolás Tagliafico,26,172,65,Argentina,Ajax,82,84,Left,2,2,3,High/High,Normal,#Engine,LB,,2018-01-05,LB,81.0,57.0,76.0,80.0,81.0,,,,,,,"Diver, Giant Throw-in",80,58,74,77,44,73,68,40,67,78,80,82,77,81,82,66,86,91,74,47,84,82,72,68,46,81,83,78,79,13,9,10,15,16,30.21
201,M. Götze,Mario Götze,27,176,75,Germany,Borussia Dortmund,82,83,Right,4,4,4,High/Medium,Normal,#Playmaker  ,SUB,,2016-08-01,,71.0,78.0,86.0,56.0,70.0,,,,,,,"Beat Offside Trap, Selfish, Finesse Shot, Crowd Favourite",82,78,50,88,86,85,81,72,83,90,75,67,83,86,85,78,58,79,72,73,59,66,84,87,77,87,64,44,57,14,7,12,6,10,26.79
202,T. Delaney,Thomas Delaney,27,182,79,Denmark,Borussia Dortmund,82,83,Left,2,4,3,High/High,Normal,#Engine,SUB,,2018-07-01,LCM,77.0,73.0,75.0,83.0,82.0,,,,,,,"Injury Prone, Avoids Using Weaker Foot, Argues with Officials",67,72,83,77,66,74,71,68,79,77,78,76,73,81,73,78,91,90,77,74,84,85,75,74,60,79,80,83,88,8,12,11,14,15,30.78
203,Willian José,Willian José,27,189,93,Brazil,Real Sociedad,82,83,Right,2,4,4,Medium/Low,Normal,#Strength,ST,,2016-07-31,,69.0,82.0,75.0,40.0,81.0,,,,,,,"Argues with Officials, Long Passer (CPU AI Only)",54,84,84,78,70,76,68,60,50,80,66,71,66,81,38,84,79,70,90,76,75,35,87,78,80,78,40,32,30,15,14,16,15,8,34.2
204,Willian,Willian José,30,175,78,Brazil,Chelsea,82,82,Right,3,4,4,High/High,Lean,"#Dribbler, #Acrobat",SUB,,2013-08-28,,85.0,78.0,85.0,49.0,60.0,,,,,,,"Diver, Selfish, Crowd Favourite",76,77,31,80,59,88,83,84,77,82,88,82,87,80,79,84,40,77,59,81,44,55,79,83,70,79,43,57,51,14,12,13,7,13,34.2
205,Sergi Roberto,Sergi Roberto,27,178,68,Spain,FC Barcelona,82,83,Right,3,3,4,High/High,Lean,#Engine,SUB,,2013-07-01,SUB,78.0,63.0,78.0,77.0,73.0,,,,,,,,83,63,72,84,50,78,78,60,78,82,77,79,69,80,74,65,43,89,69,66,68,79,69,83,57,76,75,79,78,14,16,11,15,10,57.0
206,N. Schulz,Nico Schulz,26,181,83,Germany,Borussia Dortmund,82,83,Left,1,2,3,High/Medium,Normal,,LB,,2019-07-01,LB,90.0,52.0,80.0,74.0,76.0,,,,,,,Early Crosser,84,48,54,79,49,83,59,42,73,78,89,90,76,81,75,65,62,79,77,40,73,75,73,78,56,79,75,77,78,13,9,15,7,14,28.5
207,K. Volland,Kevin Volland,26,179,83,Germany,Bayer 04 Leverkusen,82,83,Left,2,4,3,High/High,Stocky,#Engine,ST,,2016-07-01,,76.0,84.0,79.0,41.0,83.0,,,,,,,"Diver, Avoids Using Weaker Foot",78,84,69,81,83,79,79,80,72,79,75,76,73,82,82,87,76,88,82,84,80,45,82,81,72,80,22,50,33,8,7,9,7,12,37.05
208,Nacho Fernández,Nacho,29,180,76,Spain,Real Madrid,82,83,Right,2,4,2,Medium/High,Normal,,SUB,,2010-08-01,,74.0,37.0,64.0,81.0,79.0,,,,,,,,70,32,80,78,38,55,55,37,61,78,68,78,60,77,69,54,81,78,79,28,78,81,37,53,45,73,77,85,84,12,7,10,15,7,25.65
209,I. Fernández,Nacho,29,182,67,Argentina,River Plate,78,78,Left,1,2,4,High/Medium,Lean,,RAM,,2016-01-12,,74.0,72.0,79.0,65.0,71.0,,,,,,,"Beat Offside Trap, Finesse Shot",73,69,63,81,66,81,78,75,75,79,73,75,79,73,69,76,46,81,69,78,72,66,76,80,68,79,67,64,59,7,8,14,10,12,25.65
210,Gabriel Paulista,Gabriel Paulista,28,187,79,Brazil,Valencia CF,82,83,Right,2,2,2,Low/High,Lean,,LCB,,2017-08-18,,71.0,49.0,65.0,83.0,81.0,,,,,,,Injury Prone,67,42,81,76,48,60,57,46,71,69,72,70,67,81,66,61,80,77,82,50,85,82,51,65,51,69,83,83,82,15,6,15,15,7,22.8
211,J. Roussillon,Jérôme Roussillon,26,175,80,France,VfL Wolfsburg,82,83,Left,2,3,3,High/Medium,Normal,,LM,,2018-08-06,,89.0,65.0,80.0,78.0,78.0,,,,,,,,85,63,72,78,57,80,75,56,72,81,87,90,77,78,78,75,71,84,76,65,75,78,71,73,51,77,76,82,80,9,7,13,8,15,19.95
212,H. Maguire,Harry Maguire,26,194,100,England,Manchester United,82,83,Right,1,3,2,High/High,Stocky,"#Aerial Threat, #Strength",LCB,,2019-08-05,LCB,50.0,53.0,69.0,81.0,84.0,,,,,,,"Diver, Leadership, Long Passer (CPU AI Only)",44,48,87,76,47,69,38,46,75,75,47,53,54,80,56,68,84,70,90,52,84,78,61,66,44,82,81,83,79,14,16,9,14,9,68.4
213,T. Hazard,Thorgan Hazard,26,175,71,Belgium,Borussia Dortmund,82,83,Right,2,4,4,High/Medium,Lean,"#Dribbler, #Acrobat",LM,,2019-07-01,LM,82.0,77.0,86.0,47.0,64.0,,,,,,,"Selfish, Leadership, Argues with Officials, Crowd Favourite",81,76,33,82,80,86,83,79,71,84,86,78,91,82,86,78,60,78,61,77,57,63,81,80,81,77,43,45,46,6,9,7,7,8,47.31
214,E. Forsberg,Emil Forsberg,27,179,74,Sweden,RB Leipzig,82,83,Right,2,4,4,Medium/Medium,Lean,,LCM,,2015-01-07,,70.0,71.0,83.0,33.0,62.0,,,,,,,"Power Free-Kick, Selfish, Speed Dribbler (CPU AI Only), Crowd Favourite",84,70,45,85,67,82,81,77,69,87,73,68,81,82,82,73,53,69,59,74,62,43,75,83,69,77,35,26,17,13,7,9,15,11,28.5
215,M. Politano,Matteo Politano,25,171,67,Italy,Inter,82,83,Left,2,4,4,High/Medium,Normal,#Acrobat,SUB,,2019-07-01,SUB,84.0,77.0,84.0,42.0,57.0,,,,,,,"Beat Offside Trap, Argues with Officials, Crowd Favourite",80,76,40,79,75,83,79,77,76,84,85,84,90,81,87,78,53,80,43,82,63,38,76,77,70,79,63,29,29,11,12,6,8,11,34.2
216,Rafa,Rafa Silva,26,172,66,Portugal,SL Benfica,82,83,Right,2,3,4,High/Medium,Lean,"#Speedster, #Dribbler, #Acrobat",LM,,2016-08-31,SUB,93.0,71.0,86.0,50.0,52.0,,,,,,,Early Crosser,78,73,46,75,68,87,76,56,64,83,92,94,89,84,89,75,64,79,40,64,47,58,83,78,59,81,52,47,39,9,11,11,12,8,26.6
217,H. Herrera,Héctor Herrera,29,185,80,Mexico,Atlético Madrid,82,82,Right,3,4,3,High/High,Normal,#Engine,SUB,,2019-07-03,RCM,72.0,75.0,76.0,78.0,81.0,,,,,,,"Diver, Argues with Officials",65,72,61,80,59,76,67,63,77,78,71,73,72,82,68,81,76,93,74,78,84,82,82,78,67,75,81,82,67,6,10,15,7,16,25.08
218,M. Herrera,Héctor Herrera,30,183,81,Mexico,Club León,68,68,Right,1,3,2,Low/High,Normal,,SUB,,2018-07-16,,55.0,36.0,50.0,68.0,66.0,,,,,,,,31,28,73,60,26,45,35,34,51,55,49,59,53,67,41,52,61,47,74,38,69,64,28,40,52,71,66,69,71,13,10,14,10,12,25.08
219,Juan Mata,Juan Mata,31,170,63,Spain,Manchester United,82,82,Left,3,3,4,Medium/Medium,Lean,#FK Specialist,SUB,,2014-01-25,,62.0,74.0,83.0,36.0,47.0,,,,,,,"Diver, Beat Offside Trap, Finesse Shot, Giant Throw-in",82,74,56,84,71,81,85,86,80,86,66,58,79,85,89,74,61,68,34,70,50,39,81,84,80,87,38,31,21,9,10,14,5,8,22.8
220,J. García,Juan Mata,26,181,82,Argentina,Arsenal de Sarandí,66,69,Right,1,5,3,High/Low,Normal,,SUB,,2018-07-27,,65.0,65.0,63.0,31.0,70.0,,,,,,,,37,65,69,53,57,61,43,37,39,63,62,67,73,59,57,73,71,58,85,59,49,27,63,47,65,55,31,23,21,11,9,14,11,6,22.8
221,M. Arnautović,Marko Arnautovic,30,192,83,Austria,Shanghai SIPG FC,82,82,Right,3,4,4,High/Medium,Normal,,ST,,2019-07-08,ST,80.0,79.0,82.0,47.0,82.0,,,,,,,"Selfish, Crowd Favourite, Skilled Dribbling",78,78,74,78,79,84,79,72,74,85,77,83,69,78,66,84,67,78,84,75,84,44,83,77,77,81,43,48,39,14,15,10,10,15,38.19
222,A. Sánchez,Alexis Sánchez,30,169,62,Chile,Manchester United,82,82,Right,4,3,4,High/High,Normal,,SUB,,2018-01-22,LW,81.0,78.0,85.0,44.0,73.0,,,,,,,"Power Free-Kick, Selfish, Crowd Favourite, Skilled Dribbling",77,76,68,76,83,85,79,78,74,84,83,79,86,79,87,83,85,71,71,77,76,46,82,79,74,79,38,44,35,10,10,15,12,13,39.9
223,A. Sánchez,Alexis Sánchez,32,189,88,Argentina,Atlético Tucumán,66,66,Left,1,2,1,Medium/Medium,Normal,,SUB,,2017-08-08,,,,,,,64.0,61.0,66.0,69.0,21.0,65.0,,20,18,17,24,19,20,13,14,22,20,23,20,23,66,48,50,33,18,66,14,13,10,10,43,25,33,24,15,14,64,61,66,65,69,39.9
224,M. Balotelli,Mario Balotelli,28,189,88,Italy,Brescia,82,82,Right,4,4,4,Medium/Low,Normal,,RS,,2019-08-18,,76.0,82.0,79.0,24.0,76.0,,,,,,,"Long Throw-in, Injury Free, Selfish, Argues with Officials, Speed Dribbler (CPU AI Only), Crowd Favourite, Skilled Dribbling",64,83,67,79,78,81,75,78,66,85,75,77,71,68,50,86,74,66,83,77,70,30,78,74,91,81,10,22,20,2,2,2,4,2,22.8
225,G. Bonaventura,Giacomo Bonaventura,29,181,75,Italy,Milan,82,82,Right,3,3,4,High/Medium,Lean,,SUB,,2014-09-01,,73.0,77.0,82.0,72.0,69.0,,,,,,,"Argues with Officials, Crowd Favourite",82,70,70,84,78,83,78,78,80,85,73,73,75,82,77,84,68,82,63,86,68,72,78,82,68,82,74,72,68,10,14,7,15,14,22.8
226,S. El Shaarawy,Stephan El Shaarawy,26,178,72,Italy,Shanghai Greenland Shenhua FC,82,82,Right,3,3,5,Medium/High,Lean,,LW,,2019-07-08,SUB,87.0,78.0,84.0,42.0,60.0,,,,,,,"Beat Offside Trap, Selfish, Early Crosser",75,80,51,74,83,84,85,63,57,86,86,87,86,72,82,74,59,73,56,79,54,36,82,73,67,72,59,30,25,5,3,5,5,3,30.78
227,Ander Herrera,Ander Herrera,29,182,73,Spain,Paris Saint-Germain,82,82,Right,3,4,3,High/High,Lean,"#Engine, #Tactician ",LCM,,2019-07-04,,70.0,72.0,80.0,82.0,77.0,,,,,,,"Injury Prone, Argues with Officials, Giant Throw-in",71,71,63,83,64,78,79,64,79,82,73,67,78,85,78,78,61,86,70,69,89,89,75,79,74,83,82,84,79,9,12,15,9,8,28.5
228,X. Shaqiri,Xherdan Shaqiri,27,169,72,Switzerland,Liverpool,82,82,Left,3,4,5,Medium/Medium,Shaqiri,#Dribbler,SUB,,2018-07-13,RS,80.0,77.0,85.0,46.0,69.0,,,,,,,"Selfish, Argues with Officials, Finesse Shot, Skilled Dribbling",79,71,45,82,76,86,88,84,81,84,83,77,83,80,91,87,51,73,71,84,61,55,74,81,65,82,35,49,48,13,12,12,11,11,28.5
229,T. Meunier,Thomas Meunier,27,191,90,Belgium,Paris Saint-Germain,82,82,Right,2,4,3,High/High,Normal,#Engine,SUB,,2016-07-03,RM,79.0,75.0,75.0,78.0,84.0,,,,,,,Speed Dribbler (CPU AI Only),83,72,75,82,79,75,74,56,74,82,74,83,63,80,49,77,72,92,85,78,73,76,80,71,65,78,75,83,79,8,13,15,6,9,34.2
230,J. Lingard,Jesse Lingard,26,175,62,England,Manchester United,82,82,Right,2,3,4,High/High,Lean,"#Engine, #Acrobat",CAM,,2011-07-01,SUB,80.0,78.0,83.0,58.0,72.0,,,,,,,"Selfish, Argues with Officials, Speed Dribbler (CPU AI Only)",74,77,67,80,75,82,79,68,63,84,82,79,86,83,84,81,70,89,62,78,74,54,84,81,74,82,63,57,49,14,10,8,13,9,45.6
231,J. Vardy,Jamie Vardy,32,179,74,England,Leicester City,82,82,Right,3,3,3,High/High,Lean,,ST,,2012-05-01,,88.0,81.0,74.0,55.0,75.0,,,,,,,"Injury Prone, Giant Throw-in",68,85,78,67,81,74,65,57,48,74,87,88,72,83,75,85,78,79,68,64,87,49,86,72,83,81,56,50,53,15,14,7,15,11,22.8
232,D. Zapata,Duván Zapata,28,189,88,Colombia,Atalanta,82,82,Right,2,4,3,High/Medium,Normal,#Strength,LS,Sampdoria,,SUB,71.0,81.0,76.0,37.0,83.0,,,,,,,"Long Passer (CPU AI Only), Speed Dribbler (CPU AI Only)",44,87,83,70,77,77,48,62,43,81,70,72,64,76,60,86,79,70,94,64,72,20,86,56,70,78,52,24,22,9,9,8,6,8,45.6
233,L. Martínez,Lautaro Martínez,21,174,81,Argentina,Inter,81,89,Right,1,4,4,High/Medium,Stocky,,RS,,2018-07-05,SUB,81.0,77.0,82.0,40.0,83.0,,,,,,,"Selfish, Long Passer (CPU AI Only), Crowd Favourite",56,82,82,72,69,82,76,33,73,82,81,81,86,78,73,79,88,78,84,69,84,31,82,76,66,77,56,22,25,11,8,8,8,13,39.9
234,H. Aouar,Houssem Aouar,21,175,70,France,Olympique Lyonnais,81,89,Right,1,3,4,High/Medium,Lean,,LCM,,2016-07-01,,79.0,71.0,83.0,66.0,67.0,,,,,,,"Beat Offside Trap, Selfish, Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",68,74,59,84,68,84,78,64,79,84,78,79,81,79,82,64,62,79,61,71,70,68,76,84,63,82,69,64,63,14,6,11,7,10,51.3
235,Éder Militão,Éder Militão,21,186,78,Brazil,Real Madrid,81,88,Right,1,2,2,Medium/High,Lean,,SUB,,2019-07-01,,79.0,50.0,71.0,81.0,81.0,,,,,,,,72,48,77,69,34,70,60,40,68,71,78,80,69,81,67,62,86,88,77,42,83,82,64,59,60,74,81,82,80,11,8,15,12,15,51.3
236,A. Cragno,Alessio Cragno,25,184,78,Italy,Cagliari,81,87,Right,1,3,1,Medium/Medium,Lean,,GK,,2014-07-12,SUB,,,,,,84.0,78.0,69.0,88.0,39.0,76.0,Flair Passes,15,12,12,26,13,13,11,12,25,21,41,37,37,71,43,52,74,43,55,17,33,19,15,42,31,59,20,11,12,84,78,69,76,88,19.95
237,D. van de Beek,Donny van de Beek,22,184,74,Netherlands,Ajax,81,87,Right,2,3,3,High/High,Normal,#Engine,CAM,,2013-12-27,SUB,71.0,78.0,79.0,71.0,79.0,,,,,,,"Selfish, Speed Dribbler (CPU AI Only)",67,77,66,83,78,78,77,62,75,84,67,74,72,82,68,82,70,89,77,78,74,74,85,81,55,85,71,72,67,7,12,8,10,14,43.7
238,Dani Ceballos,Dani Ceballos,22,179,70,Spain,Arsenal,81,87,Right,2,3,4,High/Medium,Lean,,SUB,Real Madrid,,SUB,69.0,67.0,84.0,68.0,68.0,,,,,,,"Selfish, Crowd Favourite",74,68,41,83,62,85,73,63,80,85,72,66,81,80,79,64,51,74,63,71,76,76,76,83,55,80,62,75,74,12,15,16,7,13,42.75
239,Dani Fernández,Dani Ceballos,22,178,75,Spain,CF Fuenlabrada,63,70,Right,1,4,3,Medium/Medium,Lean,,SUB,,2019-07-24,,55.0,34.0,61.0,63.0,59.0,,,,,,,,62,31,60,61,38,62,43,38,52,62,59,52,50,63,66,32,56,63,56,35,62,65,53,38,44,54,62,62,64,8,9,9,11,12,42.75
240,Pablo Fornals,Pablo Fornals,23,178,67,Spain,West Ham United,81,87,Right,1,3,4,High/Medium,Lean,,SUB,,2019-07-01,,67.0,76.0,80.0,71.0,68.0,,,,,,,"Finesse Shot, Speed Dribbler (CPU AI Only), Crowd Favourite",74,77,50,82,72,80,70,70,79,82,69,65,76,76,75,77,58,76,67,80,65,74,77,83,55,75,72,74,73,9,11,12,7,15,28.5
241,E. Can,Emre Can,25,184,82,Germany,Juventus,81,86,Right,2,4,3,Medium/Medium,Normal,,RCM,,2018-07-01,,70.0,68.0,79.0,81.0,84.0,,,,,,,"Injury Prone, Selfish, Argues with Officials",70,60,72,83,65,80,64,64,81,83,68,71,72,78,69,81,76,87,83,75,86,82,76,78,60,80,82,82,80,14,8,8,13,11,41.61
242,David Neres,David Neres,22,175,66,Brazil,Ajax,81,86,Left,2,3,5,Medium/Medium,Lean,"#Dribbler, #Acrobat",LAM,,2017-02-01,,87.0,73.0,87.0,36.0,65.0,,,,,,,"Selfish, Early Crosser, Speed Dribbler (CPU AI Only), Crowd Favourite",67,76,45,78,72,88,70,52,69,86,88,87,91,79,86,74,54,76,64,67,58,35,78,81,69,80,40,32,32,14,10,5,13,6,43.89
243,P. Zieliński,Piotr Zielinski,25,180,75,Poland,Napoli,81,85,Right,3,5,4,Medium/Medium,Lean,,LM,,2016-08-09,LM,81.0,72.0,84.0,70.0,61.0,,,,,,,"Argues with Officials, Crowd Favourite",77,68,52,84,75,85,80,65,80,85,80,82,79,76,76,76,53,73,57,82,56,75,77,83,51,75,69,72,71,12,9,12,11,6,45.6
244,G. Xhaka,Granit Xhaka,26,185,82,Switzerland,Arsenal,81,84,Left,3,3,3,Medium/Medium,Normal,,LDM,,2016-07-01,CDM,51.0,67.0,71.0,69.0,78.0,,,,,,,"Long Throw-in, Injury Prone, Leadership, Argues with Officials, Finesse Shot",73,53,62,85,50,70,76,77,85,80,50,52,49,75,61,90,30,79,77,79,92,71,75,82,63,74,66,72,69,7,8,11,7,13,48.45
245,G. Kondogbia,Geoffrey Kondogbia,26,188,80,Central African Rep.,Valencia CF,81,84,Left,2,2,4,High/Medium,Lean,#Strength,SUB,,2018-07-02,,69.0,73.0,79.0,78.0,88.0,,,,,,,"Beat Offside Trap, Crowd Favourite",65,69,75,83,62,79,62,56,79,82,65,73,73,83,66,86,78,82,92,80,86,78,77,79,45,84,77,80,81,15,10,10,8,10,34.2
246,M. Sabitzer,Marcel Sabitzer,25,177,77,Austria,RB Leipzig,81,84,Right,2,4,3,High/High,Normal,,RCM,,2014-07-01,LCM,74.0,80.0,80.0,57.0,77.0,,,,,,,"Power Free-Kick, Argues with Officials, Speed Dribbler (CPU AI Only)",72,79,56,78,78,79,74,72,72,81,75,73,75,84,80,86,71,84,75,82,73,57,80,79,65,75,60,56,53,11,13,14,15,13,31.35
247,L. Shaw,Luke Shaw,23,181,75,England,Manchester United,81,84,Left,2,2,3,High/Medium,Stocky,,LB,,2014-06-27,,82.0,54.0,80.0,80.0,78.0,,,,,,,"Power Free-Kick, Early Crosser",79,44,75,78,54,82,76,58,71,80,81,83,75,80,74,70,79,81,75,54,82,81,73,74,53,76,80,82,79,10,12,13,7,7,31.35
248,A. Doucouré,Abdoulaye Doucouré,26,184,76,France,Watford,81,84,Right,2,3,3,High/Medium,Lean,,RDM,,2016-02-02,,69.0,74.0,77.0,79.0,82.0,,,,,,,,68,73,66,82,68,78,41,42,75,80,65,72,62,78,68,84,72,92,80,75,78,82,73,77,54,74,79,83,76,15,12,12,15,14,28.5
249,W. Ndidi,Wilfred Ndidi,22,183,74,Nigeria,Leicester City,81,84,Right,1,4,3,Medium/High,Lean,,CDM,,2017-01-05,,71.0,62.0,74.0,83.0,82.0,,,,,,,,50,50,76,77,66,74,58,58,73,76,70,72,69,79,67,80,90,92,74,68,85,84,67,67,55,77,84,85,83,13,14,7,7,13,39.9
250,W. Orban,Willi Orban,26,186,83,Hungary,RB Leipzig,81,83,Right,2,3,2,Medium/High,Normal,,LCB,,2015-07-01,LCB,52.0,37.0,56.0,82.0,80.0,,,,,,,"Diver, Long Passer (CPU AI Only)",39,40,86,69,33,53,28,32,57,59,51,53,48,75,56,39,90,68,85,29,80,79,36,42,41,70,79,85,80,15,12,15,10,6,22.8
251,A. Plea,Alassane Plea,26,181,79,France,Borussia Mönchengladbach,81,83,Right,2,3,4,High/Medium,Stocky,,LS,,2018-07-13,,76.0,81.0,78.0,39.0,74.0,,,,,,,Early Crosser,78,82,73,76,81,78,78,74,68,79,76,76,77,81,77,83,71,78,77,81,63,39,83,78,65,76,29,40,30,11,15,16,12,15,34.2
252,Y. Poulsen,Yussuf Poulsen,25,193,78,Denmark,RB Leipzig,81,83,Right,2,3,3,High/High,Lean,#Engine,RS,,2013-07-04,RW,83.0,74.0,75.0,56.0,82.0,,,,,,,Giant Throw-in,69,80,85,75,75,76,71,43,48,76,81,84,75,81,55,74,84,87,79,59,84,48,86,68,59,69,55,59,33,6,11,15,14,8,37.05
253,R. Fraser,Ryan Fraser,25,163,70,Scotland,Bournemouth,81,83,Right,1,4,3,High/Medium,Stocky,"#Speedster, #Acrobat",LM,,2013-01-01,LM,90.0,73.0,83.0,46.0,61.0,,,,,,,"Beat Offside Trap, Selfish, Early Crosser",82,75,30,78,64,82,83,72,71,81,92,88,95,77,96,71,60,79,50,73,65,45,77,80,69,79,45,53,42,15,14,15,7,10,27.36
254,M. Ginter,Matthias Ginter,25,191,89,Germany,Borussia Mönchengladbach,81,83,Right,2,3,2,Medium/Medium,Lean,,RCB,,2017-07-04,LCB,62.0,58.0,65.0,82.0,77.0,,,,,,,Giant Throw-in,68,55,85,77,53,62,44,42,71,72,54,69,55,79,49,74,65,74,82,46,69,80,55,69,67,71,83,84,77,12,10,6,8,10,39.9
255,R. Guerreiro,Raphaël Guerreiro,25,170,71,Portugal,Borussia Dortmund,81,83,Left,3,2,4,Medium/Medium,Normal,#Acrobat,SUB,,2016-07-01,LB,73.0,75.0,85.0,66.0,57.0,,,,,,,"Power Free-Kick, Selfish, Argues with Officials, Speed Dribbler (CPU AI Only), Crowd Favourite",82,73,37,83,79,85,84,82,77,85,80,68,88,82,87,79,53,75,49,82,54,75,76,83,44,84,68,69,64,12,6,8,11,8,28.5
256,Thiago Mendes,Thiago Mendes,27,177,80,Brazil,Olympique Lyonnais,81,83,Right,1,3,4,High/Medium,Normal,,RCM,,2019-07-03,,78.0,70.0,79.0,77.0,74.0,,,,,,,Argues with Officials,67,63,59,83,60,78,67,77,81,81,73,82,78,81,74,81,68,87,66,79,80,82,70,80,60,79,79,77,76,14,9,12,13,8,26.79
257,A. Izzo,Armando Izzo,27,183,78,Italy,Torino,81,83,Right,1,4,2,Medium/Medium,Normal,,RCB,,2018-07-04,,68.0,33.0,65.0,83.0,75.0,,,,,,,,35,19,81,64,38,62,26,26,64,66,69,67,64,80,66,56,76,65,77,44,81,83,16,33,37,76,83,84,82,12,6,10,11,12,19.95
258,M. Brozović,Marcelo Brozovic,26,181,68,Croatia,Inter,81,83,Right,2,4,3,Medium/High,Lean,,CDM,,2016-07-01,,64.0,73.0,80.0,76.0,73.0,,,,,,,"Injury Prone, Beat Offside Trap, Leadership, Argues with Officials",72,69,62,82,65,80,79,74,83,83,63,64,73,78,74,80,67,87,62,81,82,81,66,80,69,78,75,78,77,8,8,15,11,8,57.0
