,short_name,name,age,height_cm,weight_kg,nationality,club,overall,potential,preferred_foot,international_reputation,weak_foot,skill_moves,work_rate,body_type,player_tags,team_position,loaned_from,joined,nation_position,pace,shooting,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,player_traits,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,2015
167,W. Zaha,Wilfried Zaha,22,180,66,England,Crystal Palace,77,81,Right,1,3,4,Medium/Low,Lean,,RM,,2015-02-02,,87.0,69.0,83.0,30.0,68.0,,,,,,,"Selfish, Flair, Technical Dribbler (CPU AI Only)",74+6,74+1,43+1,70+10,51+1,84+1,54+1,51+1,62+9,83+1,87+2,87+2,84,71+1,79,69+2,50,78,67+7,60+1,64+1,23+1,73+1,61+1,66+1,,27+1,30+1,39+1,15+1,10+1,15+1,11+1,10+1,6.84
168,J. Vestergaard,Jannik Vestergaard,22,199,98,Denmark,SV Werder Bremen,77,81,Left,1,3,2,Medium/Medium,Normal,"#Aerial Threat, #Strength",LCB,,2015-01-27,,46.0,47.0,48.0,79.0,81.0,,,,,,,Power Header,45+1,34+1,86+1,68+3,39+1,46+11,41+1,35+8,57+1,56+9,47,46+12,29-5,74+5,29-1,82+1,34,64+1,94+1,47+7,81+1,80+6,43+1,50+1,43+1,,75+4,83+4,73+6,16+1,11+1,11+1,15+1,10+1,3.8
169,A. Florenzi,Alessandro Florenzi,24,173,67,Italy,Roma,77,80,Right,1,3,3,High/Medium,Lean,,RB,,2010-07-01,,85.0,79.0,81.0,71.0,72.0,,,,,,,,75+2,76+1,70+1,80+2,87+1,78+2,73+4,78+6,74+1,83+5,86+4,84+6,87+2,79+2,84,82+4,74,92+7,58,80+3,81+4,68+7,82-1,73+3,76+6,,69+8,74+8,76+10,9+1,8+1,10+1,11+1,10+1,19.76
170,M. Sanson,Morgan Sanson,20,180,72,France,Montpellier HSC,77,80,Right,1,4,3,Medium/Medium,Lean,,RDM,,2013-07-01,,73.0,69.0,76.0,74.0,69.0,,,,,,,"Finesse Shot, Flair, Technical Dribbler (CPU AI Only)",70+5,67+3,60+13,78+3,70+7,76+1,70+6,70+1,75+2,79+4,73-1,73-2,76,77+5,66+1,73+1,58+6,73-1,66-2,69+3,74+1,76+1,72+1,81+1,68+17,,73+1,78+1,72+10,6+1,16+1,16+1,9+1,9+1,5.985
171,Y. Tielemans,Youri Tielemans,18,177,75,Belgium,RSC Anderlecht,76,90,Right,1,5,3,Medium/Medium,Lean,,LCM,,2013-05-22,,62.0,72.0,78.0,67.0,65.0,,,,,,,Long Passer (CPU AI Only),73,64+6,57+1,77+1,72+1,76+3,74+1,74+1,79+1,81+5,61-7,63-4,76,76+1,76-2,85+7,65-4,73-1,61-2,80+4,66,69+1,64+1,78,75+1,,64+1,72+1,69+1,6+1,8+1,10+1,14+1,12+1,13.68
172,D. Origi,Divock Origi,20,185,75,Belgium,Liverpool,76,86,Right,1,3,4,High/Medium,Lean,,SUB,,2014-07-29,SUB,85.0,74.0,76.0,30.0,64.0,,,,,,,,69+1,76+1,66+1,75+1,70+1,78+1,54+1,40+1,59+1,76+1,86,85,77-1,76+1,58,77+1,51,60,72,69+1,52+1,28+1,77+1,71+1,55+1,,30+1,24+1,18-7,15+1,13+1,16+1,11+1,15+1,10.26
173,A. Rüdiger,Antonio Rüdiger,22,190,85,Germany,Roma,76,85,Right,1,3,2,Medium/Medium,Normal,,SUB,VfB Stuttgart,,,80.0,40.0,63.0,76.0,78.0,,,,,,,Long Passer (CPU AI Only),60+1,27+1,76+1,70+1,34+1,59-1,34+1,56+1,65+1,71+2,76,83,63-5,72+1,50+6,70-3,72,65-3,81,40-2,86+1,69,33+1,57+1,40-5,,77+3,79+3,74+3,14+1,15+1,10+1,12+1,8+1,11.4
174,R. Guerreiro,Raphaël Guerreiro,21,170,67,Portugal,FC Lorient,76,84,Left,1,3,3,Medium/High,Normal,,LM,,2013-07-01,SUB,83.0,71.0,79.0,73.0,64.0,,,,,,,Speed Dribbler (CPU AI Only),77+2,73+1,61+1,76+1,71+1,78+1,65+1,58+1,70+1,79+1,84,82+1,83-1,71+8,84-1,75+3,60,75+6,56+4,72+3,69+10,72+3,71+3,68+4,37+1,,74+1,76+1,76+1,12+1,6+1,8+1,11+1,8+1,7.695
175,M. Lanzini,Manuel Lanzini,22,170,66,Argentina,West Ham United,76,83,Right,1,3,4,Medium/Medium,Lean,,RM,,2014-08-10,,82.0,66.0,83.0,22.0,45.0,,,,,,,Speed Dribbler (CPU AI Only),74,67,59,77,59,83,74,72,75,81,86,79,87,73,87,69,76,79,34,62,22,23,72,74,67,,13,19,16,14,9,6,7,15,
176,A. Rabiot,Adrien Rabiot,20,188,71,France,Paris Saint-Germain,76,83,Left,1,3,3,High/Medium,Lean,,SUB,,2012-07-01,,63.0,63.0,74.0,68.0,75.0,,,,,,,,67+1,56+11,70+1,81+2,41+1,74+4,67+1,57+1,78+1,78+2,64-4,62-3,72,78+4,53,75+1,76,71-6,77,70+1,74+1,75+3,64+8,76+1,68+1,,59+1,72+3,66+1,9+1,12+1,9+1,7+1,15+1,7.41
177,K. Trippier,Kieran Trippier,24,179,71,England,Tottenham Hotspur,76,82,Right,1,4,3,High/High,Normal,,SUB,,2015-06-19,,79.0,56.0,71.0,75.0,74.0,,,,,,,"Long Throw-in, Injury Free, Early Crosser",79+1,45+1,70+1,71+1,44+1,70+1,72+1,71+1,70+1,70+1,81-3,78-4,78-1,71+1,76,77+3,73,85,71,66+1,66+1,75+3,59+1,70+1,39+1,,77+4,74+3,76+4,11+1,14+1,8+1,11+1,10+1,5.415
178,J. Veretout,Jordan Veretout,22,176,66,France,Aston Villa,76,82,Right,1,3,3,Medium/High,Lean,,SUB,,2015-07-31,,68.0,73.0,75.0,67.0,71.0,,,,,,,,73+15,71-3,53+1,79-2,70+1,75+1,69+1,73+1,76-3,77-4,72,65,69,75,69-1,77+1,57,80,71+1,74-2,65+1,70,68-2,75,77+1,,63+1,74+1,63+1,9+1,10+1,11+1,8+1,9+1,8.93
179,R. Jiménez,Raúl Jiménez,24,190,76,Mexico,SL Benfica,76,82,Right,1,4,3,High/Medium,Lean,,SUB,,2015-08-13,SUB,78.0,74.0,74.0,34.0,76.0,,,,,,,"Beat Offside Trap, Flair, Power Header",69+1,77+3,82+1,73+3,77+1,74+3,70+1,45+1,67+1,75+2,77-1,78-1,78,75+2,55-16,73+1,70,78-1,78-4,63+1,70+1,33+1,75+1,72+1,84+1,,23+1,32+1,28+1,7+1,11+1,13+1,14+1,10+1,7.6
180,F. Thauvin,Florian Thauvin,22,179,70,France,Newcastle United,76,82,Left,1,3,4,High/Medium,Lean,,RM,,2015-08-19,,81.0,71.0,81.0,33.0,61.0,,,,,,,Selfish,72-3,70-4,66+1,75-2,64+1,84+1,74+1,54+1,75+1,77+1,84-1,78-3,82,75+1,70,76+1,59,64-4,62-2,74+1,56+1,28+1,74+1,76+1,57+1,,29+1,29+1,31+1,8+1,11+1,14+1,10+1,9+1,15.2
181,B. Davies,Ben Davies,22,181,76,Wales,Tottenham Hotspur,76,82,Left,1,3,2,High/High,Normal,,LB,,2014-07-23,LCB,78.0,50.0,72.0,76.0,71.0,,,,,,,,73+1,51+1,63+1,74+1,37+1,71+1,60+1,48+1,67+1,74+1,79-3,77-2,74,70+1,65-7,53+1,72,83,69+1,43+1,61+1,69-4,60-8,63+1,54+1,,79+4,79+3,80+4,11+1,7+1,6+1,7+1,14+1,9.69
182,B. Davies,Ben Davies,34,170,67,England,Portsmouth,66,66,Right,1,4,2,Medium/Medium,Normal,,RB,,2015-08-06,,59.0,64.0,68.0,58.0,68.0,,,,,,,Long Shot Taker (CPU AI Only),73+1,62+1,51+1,65+1,64+1,67+1,76+1,71+1,58+1,69+1,66,54,63,60+1,81,64+1,83,74,70,67+1,54+1,58+1,64+1,71+1,69+1,,54+1,65+1,60+1,10+1,15+1,6+1,9+1,8+1,9.69
183,Jonny,Jonny Otto,21,175,70,Spain,RC Celta,76,82,Right,1,3,2,High/Medium,Normal,,LB,,2012-07-01,,81.0,42.0,69.0,76.0,75.0,,,,,,,,76+2,28+1,62+2,66+7,44+1,65+6,60+1,54+1,59+1,72+3,78-1,83,75,67+8,76,66+1,79,84+6,69-1,45+1,80+9,76+2,53+1,50+1,46+1,,78+5,77+3,82+4,7+1,10+1,12+1,10+1,6+1,4.275
184,D. Zapata,Duván Zapata,24,189,88,Colombia,Udinese,76,82,Right,1,4,2,Medium/Medium,Normal,,SUB,Napoli,,,75.0,77.0,73.0,28.0,73.0,,,,,,,,44+1,79+3,79+2,60+1,78+1,72+1,51+1,69+1,39+1,76+4,72,78+3,73,75+1,71,81+1,81,72,83,72+1,46+1,20-5,75+1,47+1,64-20,,21+1,24+1,22+1,9+1,9+1,8+1,6+1,8+1,8.55
185,N. Kanté,N'Golo Kanté,24,169,69,France,Leicester City,76,82,Right,1,3,3,Medium/Medium,Normal,,LM,,2015-08-03,,76.0,66.0,75.0,66.0,69.0,,,,,,,,67+3,65+3,54+3,79+3,56+2,73+4,49+3,49+3,77+3,77+3,78+2,75+2,74+2,76+3,79,72+3,70+3,84+2,66+2,66+3,59+3,80+7,68+3,73-1,54+3,,45-23,78+4,72+6,15+1,12+1,10+1,7+1,10+1,5.32
186,C. Tolisso,Corentin Tolisso,20,181,78,France,Olympique Lyonnais,76,82,Right,1,3,3,High/High,Normal,,LCM,,2013-08-01,,72.0,72.0,74.0,77.0,78.0,,,,,,,,66+1,71+5,78+1,77+2,62+1,72+3,66+1,73+1,79+6,78+6,70-2,73,72+6,78+6,73,79-3,89+3,80-3,76,71-6,80+1,79+4,70+1,72+2,70+4,,74+2,79+1,72+1,7+1,10+1,14+1,9+1,14+1,6.555
187,L. Digne,Lucas Digne,21,178,74,France,Roma,76,81,Left,2,3,3,High/Medium,Lean,,SUB,Paris Saint-Germain,,,75.0,52.0,72.0,76.0,72.0,,,,,,,Long Throw-in,76+1,47+1,67+1,77+1,25+1,70+1,65+1,37+1,67+1,77+1,74-4,75-2,71-1,76+1,66,67+1,75,76-6,68,58+1,77+1,74+1,65+1,72+1,28+1,,77+4,78+3,81+4,6+1,12+1,9+1,6+1,13+1,12.54
188,Lucas Vázquez,Lucas Vázquez,24,173,69,Spain,Real Madrid,76,81,Right,1,4,3,High/Medium,Normal,,SUB,,2015-07-02,,81.0,65.0,78.0,26.0,59.0,,,,,,,Beat Offside Trap,83+13,69+4,51+4,73+1,44+1,81+6,82+26,75+7,72+10,74+5,84,79+1,72-2,79+2,78+7,62+8,67,70+6,55+2,63+7,54+1,23+1,74-2,71+7,56+1,,23+1,25+1,21+1,9+1,16+1,9+1,9+1,7+1,4.845
189,Alex Telles,Alex Telles,22,181,71,Brazil,Inter,76,81,Left,1,2,3,High/Medium,Lean,,SUB,Galatasaray SK,,,84.0,61.0,77.0,74.0,67.0,,,,,,,"Flair, Speed Dribbler (CPU AI Only)",74-1,50-9,66-1,71-1,65+1,77,78+1,71+1,66+1,76,85,84,82,77+1,73,72-5,80,82,58,70-3,67+1,79+7,73+1,69+1,67+1,,74+3,73-1,72,13+1,8+1,12+1,11+1,14+1,7.125
190,B. Mendy,Benjamin Mendy,20,185,75,France,Olympique de Marseille,76,80,Left,1,3,2,High/Medium,Normal,,LB,,2013-07-10,,77.0,47.0,73.0,76.0,79.0,,,,,,,,74+4,33+1,64+1,74+1,20-5,75+1,32+1,29+1,68+1,73+1,76-4,78-2,66+1,68+1,69,65+1,68,84-2,78+2,63+1,77+1,76+3,68+1,31+1,40+1,,77+4,79+3,76+4,7+1,7+1,9+1,15+1,9+1,7.125
191,A. Romagnoli,Alessio Romagnoli,20,188,78,Italy,Milan,75,87,Left,1,3,2,Medium/Medium,Lean,,LCB,,2015-08-11,,66.0,35.0,55.0,77.0,74.0,,,,,,,,35+1,20-5,74+5,63+1,25+1,50+1,36+1,23+1,57+1,61+1,66,66,56,73+1,55,60+1,72,73,75,51+1,75+1,75+1,27+1,30+1,33+1,,79+5,78+4,77+4,9+1,14+1,12+1,8+1,9+1,11.4
192,Marco Asensio,Marco Asensio,19,178,70,Spain,RCD Espanyol,75,87,Left,1,3,3,Medium/Medium,Normal,,SUB,Real Madrid,,,67.0,62.0,78.0,39.0,56.0,,,,,,,,75+3,64-4,47+1,80+4,56+7,77+3,85+31,78+30,74+3,83+8,69,66+4,70,73+4,75,54-3,54-1,66+3,56,67+1,45+1,41+13,67-1,81+11,56+1,,30+1,43+7,39+1,13+1,9+1,6+1,12+1,10+1,4.56
193,Santi Mina,Santi Mina,19,180,71,Spain,Valencia CF,75,84,Right,1,3,3,Medium/Medium,Normal,,SUB,,2015-07-04,,74.0,72.0,78.0,35.0,59.0,,,,,,,Speed Dribbler (CPU AI Only),68,79+1,65+1,70+6,65-4,80+4,52+1,55+1,44-6,78+3,72-1,76+6,73-2,76+14,71-2,63-4,70-3,67,54+8,66-5,61+16,44+22,77+7,68+14,69+2,,18-7,37+5,32+1,9+1,8+1,14+1,8+1,15+1,5.51
194,S. Haller,Sébastien Haller,21,190,88,France,FC Utrecht,75,83,Right,1,1,3,Medium/Low,Lean,#Strength,RS,,2015-07-01,,76.0,75.0,67.0,25.0,74.0,,,,,,,,40+1,79+11,75+2,64+15,65+19,66+11,52+11,46+11,35+1,69+14,75-5,77+2,72-6,75+20,51-5,77+9,87+8,64,90+19,62+3,41+1,30+10,77+9,70+16,82+19,,17-8,16-9,19-6,6+1,7+1,14+1,7+1,6+1,2.5667
195,E. Can,Emre Can,21,188,82,Germany,Liverpool,75,83,Right,1,4,3,Medium/Medium,Normal,,RCB,,2014-07-03,RB,73.0,64.0,74.0,73.0,79.0,,,,,,,Flair,73+3,55+1,70+5,78+1,61+1,75-3,66+1,61+1,75+1,75-1,68-10,77-2,75,73-2,59-14,78+1,65,78+2,83,70+1,76-3,76+5,70+1,74+1,60+1,,71+1,75+1,73+1,14+1,8+1,8+1,13+1,11+1,15.39
196,E. Atila,Emre Can,18,174,67,Turkey,Atiker Konyaspor,58,74,Left,1,3,2,Medium/Medium,Lean,,RES,,2015-07-01,,59.0,53.0,65.0,30.0,39.0,,,,,,,,61,53,52,74,51,61,58,49,71,68,58,60,74,62,74,63,66,38,36,41,41,31,54,52,58,,25,28,28,12,11,9,5,5,15.39
197,Bruno Fernandes,Bruno Fernandes,20,173,65,Portugal,Udinese,75,83,Right,1,3,3,High/Medium,Lean,,LCM,,2013-07-01,,79.0,69.0,78.0,64.0,64.0,,,,,,,Technical Dribbler (CPU AI Only),69+1,67+1,59+1,77+1,67+1,77+1,69+1,67+1,75+1,79+1,80,78,78,72+2,78,71+1,68,76,55-1,73+1,68+6,69+5,75+1,76+2,65+1,,58+6,69+7,66+6,12+1,14+1,15+1,8+1,14+1,7.695
198,S. Vrsaljko,Sime Vrsaljko,23,182,76,Croatia,Sassuolo,75,81,Right,1,3,2,High/Medium,Normal,,SUB,,2014-07-22,,81.0,51.0,73.0,71.0,73.0,,,,,,,Dives Into Tackles (CPU AI Only),76+1,38+1,70+1,74+1,49+1,70+1,64+1,51+1,66+1,75+1,79,83,75,69+1,81+7,73+1,87,90+4,61,56+1,76+1,70+1,65+1,68+1,51+1,,72+4,71+3,73+4,15+1,11+1,10+1,10+1,12+1,8.55
199,M. Brozović,Marcelo Brozovic,22,181,68,Croatia,Inter,75,81,Right,1,4,2,High/Medium,Lean,,SUB,,2012-08-31,,71.0,67.0,76.0,64.0,69.0,,,,,,,"Dives Into Tackles (CPU AI Only), Long Passer (CPU AI Only), Long Shot Taker (CPU AI Only), Playmaker (CPU AI Only)",69+1,60+1,54+5,77+8,65+23,75+4,73+22,70-4,78+2,79+5,75+2,68,75,73+14,73+6,76+4,63,79,61,76+7,77+3,69+4,67+1,76+3,69+1,,60+1,68+5,66-5,8+1,8+1,15+1,11+1,8+1,9.12
200,S. Kolašinac,Sead Kolasinac,22,183,85,Bosnia Herzegovina,FC Schalke 04,75,80,Left,1,3,2,Medium/High,Stocky,#Strength,SUB,,2012-07-01,,80.0,47.0,63.0,76.0,85.0,,,,,,,"Avoids Using Weaker Foot, Early Crosser",68+3,31+1,70+6,68+1,31+1,62,42-2,25+1,48+1,68,75-1,84-1,54-9,76,55,82+1,75+1,78+1,87+1,49+1,91+8,64-9,58+2,56-2,44+1,,77+4,83+5,82+9,15+1,9+1,16+1,7+1,9+1,7.98
201,T. Meunier,Thomas Meunier,23,190,88,Belgium,Club Brugge KV,75,79,Right,1,4,2,High/High,Normal,#Engine,RB,,2011-07-01,,75.0,70.0,72.0,74.0,83.0,,,,,,,Outside Foot Shot,72+1,69+1,69+1,73+1,64+1,75+1,69+1,56+1,71+1,74+1,68-5,81-2,64,72+1,49+1,74+1,68+2,90+2,84,72+1,73+1,70+1,72+1,71+3,65+1,,76+4,76+3,74+6,8+1,13+1,15+1,6+1,9+1,5.985
202,Marcos Alonso,Marcos Alonso,24,188,81,Spain,Fiorentina,75,78,Left,1,3,2,High/Medium,Lean,,LM,,2013-07-01,,77.0,60.0,70.0,74.0,78.0,,,,,,,,75+1,50+1,65+7,69+1,33+1,71+1,61+1,71+1,69+1,71+1,76,78,68,75+1,58,75+1,68,79-1,78,71+1,79+1,69+1,61+1,57+1,64+1,,74+4,79+3,80+4,9+1,7+1,13+1,9+1,12+1,4.2933
203,I. Gueye,Idrissa Gueye,25,174,72,Senegal,Aston Villa,75,78,Right,1,3,2,Medium/High,Lean,,SUB,,2015-07-13,,70.0,60.0,75.0,77.0,77.0,,,,,,,,59+1,47+9,66+3,78+1,31+1,73+1,33+1,43+1,73+1,76+1,73-1,68+1,75+2,79+1,80,81+1,76,85,71+1,75+1,80+1,83+1,67+6,72+4,54,,76+1,79+1,74+1,8+1,6+1,8+1,12+1,13+1,8.55
204,Nacho Fernández,Nacho,25,179,75,Spain,Real Madrid,75,77,Right,1,3,2,Medium/Medium,Normal,,SUB,,2010-01-01,,75.0,32.0,55.0,77.0,75.0,,,,,,,,69+5,22+1,75+14,70+3,28+1,46+3,55+1,37+1,58+1,68+2,76-1,75,56-1,69+2,59,54+1,78+6,74-1,76,28+1,72+1,77-1,37+1,53+1,45+1,,76+2,79+2,77+2,12+1,7+1,10+1,15+1,7+1,6.27
205,I. Fernández,Nacho,25,182,78,Argentina,Gimnasia y Esgrima La Plata,70,74,Left,1,4,3,High/Medium,Lean,,RCM,,2010-10-02,,68.0,67.0,71.0,56.0,72.0,,,,,,,,68+5,63+3,63+1,71+4,60+1,72+2,72+10,69+6,67+1,70+1,66,69+2,73,72+4,65+2,73+2,38-3,84+8,73,74+5,64+3,60+1,69+3,73+3,57+1,,49+1,59+4,51+1,7+1,8+1,14+1,10+1,12+1,6.27
206,J. Brandt,Julian Brandt,19,185,82,Germany,Bayer 04 Leverkusen,74,88,Right,1,4,4,Medium/Medium,Lean,,LM,,2014-01-01,,79.0,70.0,79.0,26.0,58.0,,,,,,,Flair,69+1,70+9,42+1,74+1,60+1,81+5,61+1,52+1,61+1,78+3,78-4,79+3,79,73+7,73,74+4,63,64+5,61+1,70+12,42+1,29+1,70+3,69+3,54+1,,25+1,20-5,24+1,11+1,16+1,11+1,8+1,9+1,8.55
207,Kepa Arrizabalaga,Kepa,20,188,83,Spain,Real Valladolid CF,74,87,Right,1,4,1,Medium/Medium,Normal,,GK,Athletic Club de Bilbao,,,,,,,,78.0,70.0,74.0,83.0,33.0,71.0,GK Long Throw,25-5,11-14,17-8,32+1,23+1,16-9,25+1,19-6,36+1,12-9,34,33,36,67+1,39,25-9,69+5,37,51,14-11,18-7,21+1,15-10,55+35,24+1,,19-6,18-7,16-9,78+12,70+11,74+1,71+1,83+8,1.14
208,Dani Ceballos,Dani Ceballos,18,176,65,Spain,Real Betis,74,87,Right,1,3,3,Medium/Medium,Normal,,SUB,,2014-09-22,,70.0,61.0,81.0,49.0,55.0,,,,,,,Technical Dribbler (CPU AI Only),69+5,67+26,37+3,77+7,57+17,84+14,67+24,58+13,68+1,81+7,72+5,69+4,73+12,70+9,74+3,48-1,57+6,60+14,49+7,58+26,61+20,54+27,71+10,80+14,55+6,,40+7,57+19,55+8,12+1,15+1,16+1,7+1,13+1,3.61
209,Rúben Neves,Rúben Neves,18,180,75,Portugal,FC Porto,74,86,Right,1,3,3,Medium/Medium,Normal,,SUB,,2014-07-01,,68.0,66.0,73.0,71.0,72.0,,,,,,,Long Passer (CPU AI Only),68+1,60+1,61+2,77+3,67+1,73+1,78+1,71+1,78+7,75+1,67,68,68,75+3,66,75+1,73-9,73,72,71+1,70+3,75+6,63+1,69+1,59+1,,69+3,75+6,71+7,16+1,12+1,10+1,8+1,10+1,6.27
210,Gelson Martins,Gelson Martins,20,173,66,Portugal,Sporting CP,74,85,Right,1,4,4,High/Medium,Lean,,SUB,,2014-07-01,,87.0,69.0,81.0,34.0,60.0,,,,,,,"Flair, Outside Foot Shot, Technical Dribbler (CPU AI Only)",64+4,66+8,51+1,65+9,73+6,81+5,74+12,57+15,53+9,79+5,86+8,88+4,88+14,79+9,87+19,73+3,58,70+2,64+2,68+18,36+1,40+20,78+20,74+18,63+5,,21+1,37+1,33+1,12+1,9+1,7+1,6+1,9+1,1.5959999999999999
211,Héctor Bellerín,Héctor Bellerín,20,177,74,Spain,Arsenal,74,84,Right,1,3,3,Medium/Medium,Normal,#Speedster,RB,,2012-07-01,,91.0,51.0,74.0,72.0,66.0,,,,,,,,70+2,52+1,59+1,72+4,41+1,74+3,63+1,50+1,59+4,71+3,89,92,84,67+1,77,52+1,62,73,61,43+1,72+8,73+5,61+1,55+1,62+1,,72+7,74+5,73+7,8+1,14+1,14+1,13+1,12+1,3.705
212,L. Goretzka,Leon Goretzka,20,189,79,Germany,FC Schalke 04,74,84,Right,1,4,4,Medium/Medium,Lean,,LDM,,2013-07-02,,81.0,67.0,76.0,71.0,69.0,,,,,,,"Flair, Technical Dribbler (CPU AI Only)",71+3,64+1,73+1,77+2,62+1,76+1,76+12,72+8,70+1,76+1,77,84+2,74-2,75+1,71-1,72+1,67,76,67,73+4,66,75+1,74+1,72+3,51+1,,67+5,72+4,68+6,13+1,8+1,15+1,11+1,9+1,9.5
213,N. Redmond,Nathan Redmond,21,173,75,England,Norwich City,74,82,Right,1,3,4,High/Medium,Lean,#Acrobat,RM,,2013-07-04,,86.0,67.0,79.0,24.0,49.0,,,,,,,"Flair, Long Shot Taker (CPU AI Only), Speed Dribbler (CPU AI Only)",72+1,66+1,33+1,70+1,38+1,80+1,69+1,68+1,63+1,76+1,89-1,84,90,63+1,84,71+1,48-14,70-5,43+2,73+1,38+1,22+1,71+3,70+1,60+1,,18-7,26-6,30+1,12+1,14+1,16+1,6+1,10+1,6.555
214,D. Redmond,Nathan Redmond,24,175,67,England,Hamilton Academical FC,64,71,Left,1,3,3,Medium/Medium,Normal,,SUB,,2014-07-01,,77.0,59.0,68.0,49.0,58.0,,,,,,,Technical Dribbler (CPU AI Only),65+1,58+1,55+1,67+1,48+1,68+1,67+1,68+1,60+1,68+1,74,80,77+4,57+1,64,57+1,48,61,60+3,66+1,53+1,60+1,59+1,55+1,65+1,,47+1,47+1,36+1,11+1,10+1,10+1,10+1,15+1,6.555
215,E. Dier,Eric Dier,21,188,86,England,Tottenham Hotspur,74,82,Right,1,3,2,Medium/High,Normal,,RDM,,2014-08-02,,64.0,59.0,59.0,74.0,78.0,,,,,,,Power Header,67+1,44+1,77+1,72+1,52+1,59+1,54+1,77+1,76+1,63+1,55-2,71-3,48,67+1,40,83+1,66,70,83-4,71+1,79+1,72,53+1,61+1,70+1,,73+3,78+3,70+3,11+1,14+1,6+1,13+1,9+1,9.69
216,Suso,Suso,21,176,70,Spain,Milan,74,82,Left,1,3,4,Medium/Low,Lean,#Dribbler,RES,,2015-01-17,,79.0,65.0,84.0,26.0,48.0,,,,,,,"Avoids Using Weaker Foot, Flair, Technical Dribbler (CPU AI Only)",70+1,63+1,52+1,74+1,55+1,86+1,83+1,74+1,69+1,84+1,79,79,86,61+1,84,63+1,55,55,50,74+1,31+1,25+1,69+1,77+1,64+1,,19-6,27+1,23+1,15+1,15+1,9+1,8+1,9+1,5.51
217,S. Verdi,Simone Verdi,22,171,61,Italy,SD Eibar,74,80,Left,1,5,4,High/Medium,Lean,#Acrobat,SUB,Milan,,,84.0,63.0,81.0,29.0,51.0,,,,,,,"Flair, Chip Shot (CPU AI Only), Technical Dribbler (CPU AI Only)",73+9,63-1,43+1,75+3,59-5,80+2,72+4,55+1,67+5,79+1,88,81-1,92,66,92,61-7,54+10,67-5,43+8,67+3,49+1,31+1,71+1,72+10,55+1,,19-6,32+4,29+1,12+1,10+1,7+1,15+1,9+1,3.535
218,C. Wilson,Callum Wilson,23,180,66,England,Bournemouth,74,80,Right,1,3,3,High/Medium,Normal,#Speedster,ST,,2014-07-04,,91.0,73.0,74.0,34.0,77.0,,,,,,,"Beat Offside Trap, Speed Dribbler (CPU AI Only)",52+6,79+3,62+4,70+8,65+5,73+5,62+4,45+12,60+10,75+7,93+1,90-1,81+5,68+6,79+1,69+3,66+4,77+2,80+7,64+1,73+1,40+5,77+4,71+18,75+12,,20-5,39+14,25,10+1,15+1,8+1,10+1,6+1,5.7
219,C. Wilson,Callum Wilson,17,182,68,England,AFC Wimbledon,53,66,Right,1,2,2,High/Medium,Lean,,RES,,2015-04-17,,68.0,29.0,53.0,52.0,55.0,,,,,,,,47,33,49,44,23,51,24,27,40,47,66,70,75,49,65,26,59,60,56,23,47,53,41,39,29,,51,54,52,10,14,9,14,12,5.7
220,R. Mahrez,Riyad Mahrez,24,179,62,Algeria,Leicester City,74,80,Left,1,4,4,Medium/Medium,Lean,,RM,,2014-01-11,,80.0,70.0,81.0,29.0,58.0,,,,,,,"Long Shot Taker (CPU AI Only), Technical Dribbler (CPU AI Only)",70+7,68+5,45+1,72+1,64+14,84+6,73+9,66+1,60+8,76+3,79-3,80-3,87,67+7,80+1,74+1,59+4,74,57+1,70+8,39+7,34+1,71+3,74+5,70+19,,24+1,27+1,21+1,15+1,9+1,13+1,11+1,6+1,7.98
221,W. Orban,Willi Orban,22,186,82,Germany,RB Leipzig,74,80,Right,1,3,2,Medium/High,Normal,,RCB,,2015-07-01,,64.0,34.0,56.0,74.0,75.0,,,,,,,Power Header,38+2,34+1,75+1,68+7,33+1,53+12,28+1,32+1,51+3,61+5,61,66-1,48,70+1,57+1,37+1,83+1,61+3,80,29+1,79+1,74+8,34+1,40+1,41+1,,75+3,74+3,72+4,15+1,12+1,15+1,10+1,6+1,2.2033
222,M. Marega,Moussa Marega,24,186,80,Mali,Clube Sport Marítimo,74,78,Right,1,3,2,Medium/Medium,Normal,,SUB,,2015-01-02,,78.0,73.0,68.0,29.0,82.0,,,,,,,,36+1,75+5,79+2,59+4,73+20,69+3,41+1,37+1,30+1,67+5,77,79,74+6,70+14,54,85+19,67,77+11,88+5,59+4,75+10,19-6,72+6,56+1,68+1,,23+1,25+1,30+1,14+1,7+1,13+1,11+1,11+1,0.7959999999999999
